股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
无锡银行,1.4%,1.68%,0.8337777777777791
炬申股份,3.91%,4.74%,0.8244514285714274
美农生物,1.22%,1.53%,0.798368
华斯股份,4.12%,5.18%,0.794816666666666
果麦文化,3.64%,-4.7%,0.7738137931034483
智翔金泰,4.64%,-6.21%,0.7474434782608693
天宸股份,2.13%,-2.88%,0.7394142857142866
爱婴室,1.04%,1.41%,0.7356869565217377
豪尔赛,1.79%,2.47%,0.7234583333333344
大地海洋,3.04%,4.28%,0.7095444444444456
华大智造,3.03%,-4.32%,0.7012748663101588
欧亚集团,4.21%,6.01%,0.700339189189189
潜能恒信,1.94%,2.77%,0.699952
西大门,1.5%,2.16%,0.6929032258064506
祖名股份,1.07%,-1.57%,0.6797315789473702
迎丰股份,3.9%,5.8%,0.6721764705882357
安德利,1.91%,-2.89%,0.6620196428571444
冠盛股份,2.21%,-3.38%,0.6534741379310364
天普股份,2.31%,-3.54%,0.6517499999999994
珠海冠宇,2.54%,3.92%,0.6478607594936685
创益通,4.8%,-7.49%,0.6406299212598431
太极股份,2.26%,3.54%,0.6381948387096785
大洋生物,1.59%,-2.53%,0.6294529411764694
华升股份,2.69%,4.32%,0.6229473684210544
黄山胶囊,1.29%,2.07%,0.6220666666666675
齐鲁银行,2.19%,3.57%,0.6132000000000013
华阳国际,3.4%,5.62%,0.6051139240506337
湖南裕能,2.68%,-4.45%,0.6017693877551017
南钢股份,3.63%,6.23%,0.5825285714285715
石化机械,1.2%,2.09%,0.5752000000000022
哈三联,2.69%,4.82%,0.5579580645161281
泰慕士,37.77%,69.36%,0.5445622897800776
久量股份,1.28%,-2.36%,0.542967741935483
星光农机,2.07%,-3.82%,0.5416500000000007
苏豪弘业,2.64%,4.99%,0.5292878048780486
弘业股份,2.64%,4.99%,0.5292878048780486
优彩资源,4.88%,9.26%,0.5271878787878786
保立佳,5.47%,11.07%,0.49432592592592567
联合化学,5.1%,10.33%,0.4937362204724411
浙江鼎力,1.74%,3.54%,0.49220909090909
晨鸣纸业,1.1%,2.27%,0.48499999999999843
宝丽迪,1.2%,-2.51%,0.4789333333333341
辽港股份,1.22%,2.56%,0.4757999999999995
启迪药业,1.64%,3.48%,0.4712266666666655
共创草坪,3.01%,6.54%,0.46036506849315034
创源股份,1.85%,4.05%,0.45714473684210655
芯朋微,2.79%,6.17%,0.4519332402234639
博闻科技,2.37%,5.27%,0.4497074999999994
神州数码,5.34%,12.2%,0.4375833333333336
中南股份,2.17%,4.98%,0.4355499999999996
弘业期货,3.32%,-7.7%,0.4313186440677968
德方纳米,2.09%,4.92%,0.4250566420664205
中宠股份,1.09%,-2.62%,0.41618181818181815
长青股份,1.33%,3.2%,0.4153227272727278
华生科技,1.49%,3.64%,0.40958444444444336
楚环科技,2.02%,-5.02%,0.4025467625899278
润丰股份,2.04%,5.1%,0.39970773067331616
侨银股份,2.3%,5.86%,0.39271641791044776
百花医药,3.03%,7.81%,0.38807307692307724
汇得科技,2.25%,5.85%,0.38477064220183493
复旦微电,1.4%,3.67%,0.3811956521739139
森麒麟,3.34%,9.03%,0.36998732394366235
科隆股份,1.01%,2.74%,0.3683133333333325
百诚医药,1.13%,3.09%,0.36591344086021377
贝肯能源,1.93%,5.3%,0.36445581395348703
镇海股份,1.47%,4.04%,0.363490909090909
广百股份,2.52%,7.02%,0.3588260869565217
友邦吊顶,1.95%,5.45%,0.35798148148148123
福莱蒽特,2.02%,-5.74%,0.35196969696969693
兆易创新,1.36%,-3.96%,0.34362014388489204
亚通股份,3.37%,10.04%,0.3357964285714288
锌业股份,1.32%,3.94%,0.3350769230769222
锦龙股份,4.58%,13.68%,0.3348788235294115
园林股份,1.87%,5.59%,0.3347903225806446
仁和药业,2.79%,8.47%,0.3294346153846151
美芝股份,3.36%,10.22%,0.3286500000000004
绿岛风,2.45%,-7.47%,0.3279071729957808
亚振家居,1.17%,3.57%,0.3276000000000008
雪浪环境,1.36%,4.25%,0.3201230769230772
北京人力,2.34%,7.46%,0.31380346820809246
哈尔斯,1.09%,-3.48%,0.3129208333333342
江波龙,7.86%,-25.31%,0.3105665784499055
浩洋股份,1.25%,-4.04%,0.3094739819004524
华旺科技,3.93%,13.02%,0.3018574468085109
新风光,1.72%,-5.76%,0.29879125683060137
澜起科技,1.39%,-4.65%,0.2987694980694977
易瑞生物,1.16%,3.89%,0.2982857142857142
电连技术,2.71%,9.29%,0.291744299674267
荣昌生物,2.97%,10.27%,0.28931423290203345
亚盛集团,1.71%,5.96%,0.28689999999999977
中百集团,3.48%,12.13%,0.28677777777777774
上海艾录,1.62%,-5.7%,0.28404000000000024
富临运业,1.56%,5.51%,0.2833297297297296
民丰特纸,1.25%,4.43%,0.2822916666666664
开能健康,1.47%,5.28%,0.27824999999999966
华大九天,2.27%,-8.17%,0.2780031645569624
新易盛,4.4%,-15.84%,0.27775
梦网科技,5.26%,18.95%,0.27763467741935477
元力股份,4.25%,15.47%,0.27468237704918014
景津装备,1.18%,-4.37%,0.27010802919708016
神农集团,1.88%,6.98%,0.2691761589403977
博迈科,2.59%,9.64%,0.26876929824561396
建艺集团,1.3%,4.84%,0.26835714285714246
开创国际,1.11%,4.15%,0.2675384615384624
准油股份,2.29%,8.57%,0.2673054545454547
东珠生态,1.19%,4.47%,0.26645652173913104
百洋股份,1.13%,4.25%,0.2659846153846157
大业股份,2.62%,10.23%,0.25615178571428543
铂力特,4.89%,19.11%,0.25589716535433077
达嘉维康,2.98%,11.72%,0.2543439490445859
华光新材,1.55%,-6.15%,0.25184399999999996
漱玉平民,2.37%,9.51%,0.24930828729281734
佳发教育,1.57%,-6.42%,0.24438679245283002
中关村,1.14%,4.69%,0.24319999999999953
冠捷科技,1.6%,6.6%,0.24228571428571485
青农商行,1.69%,6.99%,0.24193684210526328
智信精密,3.17%,-13.14%,0.24133609671848022
东星医疗,3.78%,15.91%,0.2375470588235293
智莱科技,5.42%,22.96%,0.23609519999999998
华鹏飞,3.24%,13.74%,0.23573793103448268
古鳌科技,3.01%,12.86%,0.23397319587628868
东莞控股,1.16%,5.02%,0.2312434782608691
凯莱英,1.96%,8.5%,0.230544510978044
南山控股,3.04%,13.33%,0.2279999999999998
鲁抗医药,1.17%,5.14%,0.22761818181818175
银之杰,4.54%,20.07%,0.2262206008583691
北新路桥,2.9%,12.88%,0.2252031249999998
莱尔科技,2.27%,10.11%,0.2244777777777778
亚太药业,2.47%,11.03%,0.22394666666666665
开普检测,1.09%,-4.87%,0.22368357142857118
格力地产,1.23%,-5.54%,0.2220473684210527
耐普矿机,4.7%,21.22%,0.22153106212424845
华纺股份,1.04%,4.71%,0.220628571428572
福耀玻璃,1.07%,4.86%,0.21994444444444436
建研院,1.7%,7.84%,0.2168648648648648
凤竹纺织,1.2%,5.54%,0.21677419354838673
弘宇股份,1.07%,-5.01%,0.21356621621621616
金种子酒,2.04%,9.6%,0.21241052631578933
永安期货,2.09%,9.84%,0.21239625000000031
南都物业,2.08%,9.81%,0.21212413793103446
赢合科技,8.07%,38.05%,0.2120776785714286
华菱钢铁,4.08%,19.29%,0.2115391304347824
张家界,1.22%,5.81%,0.2101111111111115
西部黄金,3.6%,17.15%,0.2098867924528301
百普赛斯,1.32%,6.3%,0.20939999999999995
艾为电子,4.13%,20.3%,0.2034050791007494
海辰药业,2.52%,12.39%,0.2033223021582733
创识科技,3.05%,15.04%,0.20273529411764712
中国软件,3.48%,17.32%,0.20091428571428577
国金证券,3.02%,15.11%,0.19987328244274805
威力传动,5.23%,-26.33%,0.198646884272997
一鸣食品,2.92%,14.71%,0.198448407643312
赛腾股份,1.83%,-9.3%,0.19670289855072462
天佑德酒,1.34%,6.82%,0.19648478260869567
新通联,1.0%,5.1%,0.19604166666666653
张家港行,1.64%,8.43%,0.194522222222222
元祖股份,1.33%,7.03%,0.18908682170542646
第一创业,2.14%,11.36%,0.1883199999999999
贵阳银行,1.49%,7.95%,0.18752195121951212
青岛银行,1.48%,7.99%,0.18529600000000002
万年青,1.57%,8.52%,0.18435606060606055
仙坛股份,1.11%,6.03%,0.18397659574468092
三湘印象,1.17%,6.37%,0.18363913043478264
申华控股,1.31%,7.14%,0.18340000000000015
斯瑞新材,1.21%,-6.69%,0.1807437500000003
蒙泰高新,1.24%,6.87%,0.18062427745664736
武汉控股,1.05%,5.82%,0.1802999999999997
华友钴业,1.62%,9.06%,0.17882457831325305
凤凰股份,1.88%,10.58%,0.17766
江苏舜天,1.3%,7.44%,0.1748157894736843
上海九百,1.3%,7.51%,0.17306249999999987
山煤国际,1.25%,7.23%,0.17291666666666644
锦盛新材,1.07%,6.26%,0.17088529411764714
会通股份,1.55%,9.07%,0.17086046511627917
华峰铝业,1.3%,7.65%,0.1698834951456312
欧普康视,1.2%,-7.1%,0.1691059907834103
顺络电子,2.05%,12.13%,0.16901896551724147
北方铜业,1.21%,7.24%,0.16722820512820488
瑞康医药,1.91%,11.47%,0.16651282051282046
南京证券,1.62%,9.75%,0.16610126582278462
豫光金铅,3.18%,19.32%,0.1646117647058824
黑牡丹,1.14%,6.99%,0.1630465116279071
方正科技,4.3%,26.41%,0.16282666666666668
辽宁成大,1.2%,7.45%,0.16102040816326524
兴业证券,2.13%,13.24%,0.1609333333333334
焦作万方,1.03%,6.4%,0.16081290322580621
财通证券,2.9%,18.07%,0.1605116279069767
塔牌集团,1.68%,10.56%,0.15909397590361463
永悦科技,5.77%,36.28%,0.15902682926829267
世联行,2.36%,14.84%,0.15898947368421057
栖霞建设,3.28%,21.16%,0.1550064516129033
新洋丰,1.65%,10.7%,0.15419999999999978
宏发股份,1.41%,9.33%,0.1511939189189187
集友股份,2.23%,14.84%,0.15022248062015492
桐昆股份,1.26%,8.45%,0.14906250000000013
天虹股份,1.16%,7.86%,0.1475217391304348
吉视传媒,1.12%,7.61%,0.14720000000000008
华泰证券,3.69%,25.07%,0.14716588235294117
浙商证券,1.66%,11.31%,0.1467081081081082
广宇集团,2.02%,13.81%,0.1462304347826087
深赛格,1.09%,7.48%,0.14572826086956525
科蓝软件,1.24%,8.52%,0.1455652173913043
石化油服,1.32%,9.09%,0.14519999999999986
三友化工,1.22%,8.44%,0.14454347826086958
华鑫股份,2.53%,17.85%,0.14173440860215059
新钢股份,2.1%,14.82%,0.14165454545454548
东兴证券,1.61%,11.47%,0.14035
郑中设计,1.41%,10.25%,0.1376024096385542
天玑科技,3.04%,22.3%,0.13629573459715644
天健集团,3.17%,23.41%,0.13539661016949156
博瑞医药,1.3%,-9.67%,0.13439436619718317
粤万年青,1.06%,7.93%,0.13368552631578956
宏景科技,2.28%,17.06%,0.13364811490125678
金融街,1.15%,8.63%,0.1332820512820511
中自科技,3.72%,-27.96%,0.13306678899082566
寒武纪,2.29%,-17.21%,0.13304665057332532
苏宁环球,1.6%,12.09%,0.13236363636363632
大商股份,1.09%,8.34%,0.13072585034013584
睿创微纳,1.22%,9.42%,0.1295165876777249
市北高新,1.54%,11.97%,0.12869999999999987
利群股份,1.01%,7.88%,0.12817380952380955
中原证券,2.93%,22.89%,0.12801309523809523
柳化股份,1.16%,9.15%,0.12677142857142867
本立科技,1.47%,11.6%,0.1267262500000001
梦百合,1.32%,10.47%,0.12609142857142847
宏源药业,2.24%,17.87%,0.12536000000000008
模塑科技,3.36%,27.06%,0.12416423841059604
乐通股份,1.38%,11.18%,0.12339298245614026
华铁应急,1.31%,10.83%,0.12100847457627123
中曼石油,2.33%,19.33%,0.12056146788990829
金徽酒,1.26%,10.69%,0.11786772908366545
厦门银行,1.3%,11.07%,0.1174727272727273
金隅集团,1.03%,8.84%,0.1165526315789474
山西证券,1.6%,13.78%,0.11610256410256407
世华科技,1.01%,-8.72%,0.11577485714285714
保力新,2.41%,20.86%,0.1155137931034483
正弦电气,1.54%,-13.35%,0.11534816901408446
德邦股份,1.18%,10.25%,0.11516202531645568
飞荣达,1.11%,9.81%,0.11311776315789461
贵州轮胎,2.73%,24.23%,0.1126634328358209
中际旭创,1.86%,-16.55%,0.11241265822784814
宝立食品,1.16%,-10.4%,0.11158348623853213
尚荣医疗,1.91%,17.15%,0.11136769230769228
中信证券,1.86%,17.34%,0.10725470085470079
亚钾国际,2.14%,20.1%,0.10648937093275489
光大嘉宝,2.18%,20.49%,0.10641355932203382
银泰黄金,1.71%,16.15%,0.10585714285714282
菲林格尔,1.09%,10.39%,0.10488679245283013
华谊兄弟,1.05%,10.04%,0.10462500000000009
城投控股,1.75%,16.79%,0.10420454545454554
香溢融通,1.24%,11.9%,0.10419444444444448
广发证券,1.01%,9.76%,0.10348943661971832
西部矿业,1.57%,15.22%,0.10312937500000001
锦江酒店,1.32%,12.9%,0.10236043956043968
海光信息,2.16%,-21.2%,0.10190960608154803
彩虹股份,3.04%,29.83%,0.10190422535211269
成都银行,1.09%,10.73%,0.10159465648854973
中泰证券,1.27%,12.52%,0.1014540229885057
天山铝业,1.13%,11.35%,0.09953970588235297
铜陵有色,1.1%,11.07%,0.09934375000000005
神火股份,1.5%,15.31%,0.09798994974874371
招商南油,2.19%,22.66%,0.09663809523809519
浦东建设,1.03%,10.74%,0.09586923076923073
赤峰黄金,1.22%,12.75%,0.09568488372093022
西点药业,2.46%,25.84%,0.09521239436619724
大名城,1.62%,17.15%,0.09444905660377355
金力泰,2.66%,28.41%,0.09363200000000008
奕瑞科技,1.16%,-12.55%,0.09242369534555715
麒麟信安,3.12%,33.87%,0.09211601984242784
东北证券,1.83%,20.03%,0.09136834532374101
指南针,3.94%,44.06%,0.08941830920130782
新华保险,1.44%,16.13%,0.0892897133220911
爱丽家居,1.61%,18.05%,0.08919635036496344
中金岭南,1.32%,14.95%,0.0883098591549296
海航科技,1.15%,13.08%,0.08791935483870966
滨江集团,1.01%,11.61%,0.08701538461538467
奥比中光,2.34%,-28.03%,0.0834775280898876
中国天楹,1.31%,15.72%,0.08333055555555555
海通证券,1.18%,14.21%,0.08305038167938938
仁智股份,1.19%,14.45%,0.08236666666666663
爱建集团,1.29%,16.0%,0.08062500000000002
北辰实业,1.42%,17.73%,0.08007222222222216
我爱我家,1.37%,17.18%,0.0797644444444445
卓胜微,2.03%,25.68%,0.07906444981862151
众信旅游,1.42%,18.19%,0.07804817518248175
拓荆科技,1.56%,-20.17%,0.07734296028880862
信达地产,1.26%,16.31%,0.07724347826086962
石头科技,1.42%,-18.55%,0.0765577673167451
珠江股份,2.44%,31.87%,0.07654901960784317
德明利,1.83%,-24.65%,0.07425392670157063
国元证券,1.11%,15.18%,0.07310303030303028
四通股份,1.08%,15.14%,0.07135714285714286
首开股份,1.29%,18.34%,0.07033150684931508
东华能源,1.25%,17.94%,0.06968954248366008
巨化股份,1.46%,21.19%,0.06889999999999999
莲花健康,1.08%,16.14%,0.06691304347826091
药明康德,1.71%,25.97%,0.06585296662546354
东吴证券,1.95%,30.98%,0.06294418604651167
合肥百货,1.35%,21.58%,0.06255445544554451
财富趋势,2.76%,45.06%,0.06125480153649167
光明地产,1.77%,29.19%,0.06064426229508194
东鹏控股,1.97%,34.24%,0.05753537906137187
通化金马,1.21%,21.67%,0.05584615384615386
苏州龙杰,1.27%,-22.87%,0.055524399999999995
蒙娜丽莎,1.04%,18.86%,0.05515586206896551
华控赛格,1.11%,21.74%,0.05106
水羊股份,1.57%,30.77%,0.05101677148846959
渤海租赁,1.51%,30.0%,0.05033333333333335
金凯生科,2.35%,49.36%,0.047610304384250214
太平洋,4.1%,87.5%,0.04685714285714289
荣盛发展,3.16%,68.59%,0.046071028037383166
姚记科技,1.13%,-24.83%,0.045503816131830015
城建发展,1.88%,41.35%,0.04546346153846154
永和股份,1.52%,35.12%,0.04328347010550995
碧兴物联,1.39%,-34.44%,0.04035669846536707
金科股份,3.63%,102.61%,0.035377118644067805
